500
0 476,53 476,53 476,53 1,00 27,00
355 476,53 0,00 0,00 880,00 897,00
356 476,53 476,53 1.861,53 978,00 899,00
357 476,53 0,00 0,00 878,00 902,00
358 476,53 476,53 1.875,73 976,00 904,00
359 476,53 0,00 0,00 876,00 907,00
360 476,53 476,53 1.890,08 974,00 909,00
361 476,53 0,00 0,00 874,00 912,00
362 476,53 476,53 1.904,41 972,00 914,00
363 476,53 0,00 0,00 872,00 917,00
364 476,53 476,53 1.918,79 970,00 919,00
365 476,53 0,00 0,00 870,00 922,00
366 476,53 476,53 1.933,00 968,00 924,00
367 476,53 0,00 0,00 868,00 927,00
368 476,53 476,53 1.947,57 966,00 929,00
369 476,53 0,00 0,00 866,00 932,00
370 476,53 476,53 1.962,10 964,00 934,00
371 476,53 0,00 0,00 864,00 937,00
372 476,53 476,53 1.976,38 962,00 939,00
373 476,53 0,00 0,00 862,00 942,00
374 476,53 476,53 1.991,03 960,00 944,00
375 476,53 0,00 0,00 860,00 947,00
376 476,53 476,53 2.006,31 958,00 949,00
377 476,53 0,00 0,00 858,00 952,00
378 476,53 476,53 2.021,06 956,00 954,00
379 476,53 0,00 0,00 856,00 957,00
380 476,53 0,00 0,00 954,00 957,00
381 476,53 476,53 2.043,50 1.052,00 959,00
382 476,53 0,00 0,00 952,00 962,00
383 476,53 476,53 2.058,36 1.050,00 964,00
384 476,53 0,00 0,00 950,00 967,00
385 476,53 476,53 2.073,02 1.048,00 969,00
386 476,53 0,00 0,00 948,00 972,00
387 476,53 476,53 2.087,55 1.046,00 974,00
388 476,53 0,00 0,00 946,00 977,00
389 476,53 476,53 2.102,36 1.044,00 979,00
390 476,53 0,00 0,00 944,00 982,00
391 476,53 476,53 2.116,91 1.042,00 984,00
392 476,53 0,00 0,00 942,00 987,00
393 476,53 476,53 2.131,74 1.040,00 989,00
394 476,53 0,00 0,00 940,00 992,00
395 476,53 476,53 2.146,72 1.038,00 994,00
396 476,53 0,00 0,00 938,00 997,00
397 476,53 476,53 2.161,74 1.036,00 999,00
398 476,53 0,00 0,00 936,00 1.002,00
399 476,53 476,53 2.176,94 1.034,00 1.004,00
400 476,53 0,00 0,00 934,00 1.007,00
401 476,53 476,53 2.191,83 1.032,00 1.009,00
402 476,53 0,00 0,00 932,00 1.012,00
403 476,53 476,53 2.207,11 1.030,00 1.014,00
404 476,53 0,00 0,00 930,00 1.017,00
405 476,53 476,53 2.222,49 1.028,00 1.019,00
406 476,53 0,00 0,00 928,00 1.022,00
407 476,53 476,53 2.237,39 1.026,00 1.024,00
408 476,53 0,00 0,00 926,00 1.027,00
409 476,53 0,00 0,00 1.024,00 1.027,00
410 476,53 476,53 2.260,61 1.122,00 1.029,00
411 476,53 0,00 0,00 1.022,00 1.032,00
412 476,53 476,53 2.276,73 1.120,00 1.034,00
413 476,53 0,00 0,00 1.020,00 1.037,00
414 476,53 476,53 2.292,57 1.118,00 1.039,00
415 476,53 0,00 0,00 1.018,00 1.042,00
416 476,53 476,53 2.308,53 1.116,00 1.044,00
417 476,53 0,00 0,00 1.016,00 1.047,00
418 476,53 476,53 2.324,33 1.114,00 1.049,00
419 476,53 0,00 0,00 1.014,00 1.052,00
420 476,53 476,53 2.340,36 1.112,00 1.054,00
421 476,53 0,00 0,00 1.012,00 1.057,00
422 476,53 476,53 2.355,80 1.110,00 1.059,00
423 476,53 0,00 0,00 1.010,00 1.062,00
424 476,53 476,53 2.371,65 1.108,00 1.064,00
425 476,53 0,00 0,00 1.008,00 1.067,00
426 476,53 476,53 2.387,77 1.106,00 1.069,00
427 476,53 0,00 0,00 1.006,00 1.072,00
428 476,53 476,53 2.403,92 1.104,00 1.074,00
429 476,53 0,00 0,00 1.005,00 1.077,00
430 476,53 476,53 2.420,01 1.103,00 1.079,00
431 476,53 0,00 0,00 1.004,00 1.082,00
432 476,53 476,53 2.436,26 1.102,00 1.084,00
433 476,53 0,00 0,00 1.002,00 1.087,00
434 476,53 476,53 2.452,70 1.100,00 1.089,00
435 476,53 0,00 0,00 1.000,00 1.092,00
436 476,53 476,53 2.468,98 1.098,00 1.094,00
437 476,53 0,00 0,00 998,00 1.097,00
438 476,53 0,00 0,00 1.096,00 1.099,00
439 476,53 476,53 2.493,09 1.194,00 1.101,00
440 476,53 0,00 0,00 1.094,00 1.104,00
441 476,53 476,53 2.508,87 1.192,00 1.106,00
442 476,53 0,00 0,00 1.092,00 1.109,00
443 476,53 476,53 2.524,47 1.190,00 1.111,00
444 476,53 0,00 0,00 1.090,00 1.114,00
445 476,53 476,53 2.540,50 1.188,00 1.116,00
446 476,53 0,00 0,00 1.088,00 1.119,00
447 476,53 476,53 2.557,06 1.186,00 1.121,00
448 476,53 0,00 0,00 1.086,00 1.124,00
449 476,53 476,53 2.573,42 1.184,00 1.126,00
450 476,53 0,00 0,00 1.084,00 1.129,00
451 476,53 476,53 2.590,00 1.182,00 1.131,00
452 476,53 0,00 0,00 1.082,00 1.134,00
453 476,53 476,53 2.606,73 1.180,00 1.136,00
454 476,53 0,00 0,00 1.081,00 1.139,00
455 476,53 476,53 2.623,25 1.179,00 1.141,00
456 476,53 0,00 0,00 1.079,00 1.144,00
457 476,53 476,53 2.639,96 1.177,00 1.146,00
458 476,53 0,00 0,00 1.077,00 1.149,00
459 476,53 476,53 2.656,87 1.175,00 1.151,00
460 476,53 0,00 0,00 1.075,00 1.154,00
461 476,53 476,53 2.673,70 1.173,00 1.156,00
462 476,53 0,00 0,00 1.073,00 1.159,00
463 476,53 476,53 2.690,31 1.171,00 1.161,00
464 476,53 0,00 0,00 1.071,00 1.164,00
465 476,53 476,53 2.707,09 1.169,00 1.166,00
466 476,53 0,00 0,00 1.069,00 1.169,00
467 476,53 0,00 0,00 1.167,00 1.170,00
468 476,53 476,53 2.732,68 1.265,00 1.172,00
469 476,53 0,00 0,00 1.165,00 1.175,00
470 476,53 476,53 2.749,73 1.263,00 1.177,00
471 476,53 0,00 0,00 1.163,00 1.180,00
472 476,53 476,53 2.767,13 1.261,00 1.182,00
473 476,53 0,00 0,00 1.161,00 1.185,00
474 476,53 476,53 2.784,54 1.259,00 1.187,00
475 476,53 0,00 0,00 1.159,00 1.190,00
476 476,53 476,53 2.801,94 1.257,00 1.192,00
477 476,53 0,00 0,00 1.157,00 1.195,00
478 476,53 476,53 2.819,57 1.255,00 1.197,00
479 476,53 0,00 0,00 1.155,00 1.200,00
480 476,53 476,53 2.837,78 1.253,00 1.202,00
481 476,53 0,00 0,00 1.153,00 1.205,00
482 476,53 476,53 2.855,10 1.251,00 1.207,00
483 476,53 0,00 0,00 1.151,00 1.210,00
484 476,53 476,53 2.872,37 1.249,00 1.212,00
485 476,53 0,00 0,00 1.149,00 1.215,00
486 476,53 476,53 2.889,71 1.247,00 1.217,00
487 476,53 0,00 0,00 1.147,00 1.220,00
488 476,53 476,53 2.907,24 1.245,00 1.222,00
489 476,53 0,00 0,00 1.145,00 1.225,00
490 476,53 476,53 2.923,99 1.243,00 1.227,00
491 476,53 0,00 0,00 1.143,00 1.230,00
492 476,53 476,53 2.940,51 1.241,00 1.232,00
493 476,53 0,00 0,00 1.141,00 1.235,00
494 476,53 476,53 2.958,05 1.239,00 1.237,00
495 476,53 0,00 0,00 1.139,00 1.240,00
496 476,53 0,00 0,00 1.237,00 1.240,00
497 476,53 476,53 2.984,59 1.335,00 1.242,00
498 476,53 0,00 0,00 1.235,00 1.245,00
499 476,53 476,53 3.001,94 1.333,00 1.247,00
