500
0 315,84 315,84 315,84 1,00 43,00
80 315,84 315,84 427,05 241,00 239,00
81 315,84 0,00 0,00 141,00 242,00
82 315,84 0,00 0,00 239,00 242,00
83 315,84 315,84 430,39 337,00 244,00
84 315,84 0,00 0,00 237,00 247,00
85 315,84 315,84 432,67 335,00 249,00
86 315,84 0,00 0,00 235,00 252,00
87 315,84 315,84 435,04 333,00 254,00
88 315,84 0,00 0,00 233,00 257,00
89 315,84 315,84 437,47 331,00 259,00
90 315,84 0,00 0,00 231,00 262,00
91 315,84 315,84 439,89 329,00 264,00
92 315,84 0,00 0,00 229,00 267,00
93 315,84 315,84 442,46 327,00 269,00
94 315,84 0,00 0,00 227,00 272,00
95 315,84 315,84 445,15 325,00 274,00
96 315,84 0,00 0,00 225,00 277,00
97 315,84 315,84 447,88 323,00 279,00
98 315,84 0,00 0,00 223,00 282,00
99 315,84 315,84 450,66 321,00 284,00
100 315,84 0,00 0,00 221,00 287,00
101 315,84 315,84 453,51 319,00 289,00
102 315,84 0,00 0,00 219,00 292,00
103 315,84 315,84 456,46 317,00 294,00
104 315,84 0,00 0,00 217,00 297,00
105 315,84 315,84 459,46 315,00 299,00
106 315,84 0,00 0,00 215,00 302,00
107 315,84 315,84 462,51 313,00 304,00
108 315,84 0,00 0,00 213,00 307,00
109 315,84 315,84 465,64 311,00 309,00
110 315,84 0,00 0,00 211,00 312,00
111 315,84 0,00 0,00 309,00 312,00
112 315,84 315,84 470,35 407,00 314,00
113 315,84 0,00 0,00 307,00 317,00
114 315,84 315,84 473,66 405,00 319,00
115 315,84 0,00 0,00 305,00 322,00
116 315,84 315,84 477,07 403,00 324,00
117 315,84 0,00 0,00 303,00 327,00
118 315,84 315,84 480,52 401,00 329,00
119 315,84 0,00 0,00 301,00 332,00
120 315,84 315,84 484,03 399,00 334,00
121 315,84 0,00 0,00 299,00 337,00
122 315,84 315,84 487,63 397,00 339,00
123 315,84 0,00 0,00 297,00 342,00
124 315,84 315,84 491,29 395,00 344,00
125 315,84 0,00 0,00 295,00 347,00
126 315,84 315,84 495,03 393,00 349,00
127 315,84 0,00 0,00 293,00 352,00
128 315,84 315,84 498,89 391,00 354,00
129 315,84 0,00 0,00 291,00 357,00
130 315,84 315,84 502,83 389,00 359,00
131 315,84 0,00 0,00 289,00 362,00
132 315,84 315,84 506,80 387,00 364,00
133 315,84 0,00 0,00 287,00 367,00
134 315,84 315,84 510,84 385,00 369,00
135 315,84 0,00 0,00 285,00 372,00
136 315,84 315,84 514,96 383,00 374,00
137 315,84 0,00 0,00 283,00 377,00
138 315,84 315,84 519,15 381,00 379,00
139 315,84 0,00 0,00 281,00 382,00
140 315,84 0,00 0,00 379,00 382,00
141 315,84 315,84 525,58 477,00 384,00
142 315,84 0,00 0,00 377,00 387,00
143 315,84 315,84 529,94 475,00 389,00
144 315,84 0,00 0,00 375,00 392,00
145 315,84 315,84 534,39 473,00 394,00
146 315,84 0,00 0,00 373,00 397,00
147 315,84 315,84 538,90 471,00 399,00
148 315,84 0,00 0,00 371,00 402,00
149 315,84 315,84 543,51 469,00 404,00
150 315,84 0,00 0,00 369,00 407,00
151 315,84 315,84 548,19 467,00 409,00
152 315,84 0,00 0,00 367,00 412,00
153 315,84 315,84 552,90 465,00 414,00
154 315,84 0,00 0,00 365,00 417,00
155 315,84 315,84 557,69 463,00 419,00
156 315,84 0,00 0,00 363,00 422,00
157 315,84 315,84 562,54 461,00 424,00
158 315,84 0,00 0,00 361,00 427,00
159 315,84 315,84 567,46 459,00 429,00
160 315,84 0,00 0,00 359,00 432,00
161 315,84 315,84 572,45 457,00 434,00
162 315,84 0,00 0,00 357,00 437,00
163 315,84 315,84 577,55 455,00 439,00
164 315,84 0,00 0,00 355,00 442,00
165 315,84 315,84 582,73 453,00 444,00
166 315,84 0,00 0,00 353,00 447,00
167 315,84 315,84 587,94 451,00 449,00
168 315,84 0,00 0,00 351,00 452,00
169 315,84 0,00 0,00 449,00 452,00
170 315,84 315,84 595,89 547,00 454,00
171 315,84 0,00 0,00 447,00 457,00
172 315,84 315,84 601,32 545,00 459,00
173 315,84 0,00 0,00 445,00 462,00
174 315,84 315,84 606,79 543,00 464,00
175 315,84 0,00 0,00 443,00 467,00
176 315,84 315,84 612,32 541,00 469,00
177 315,84 0,00 0,00 441,00 472,00
178 315,84 315,84 617,94 539,00 474,00
179 315,84 0,00 0,00 439,00 477,00
180 315,84 315,84 623,64 537,00 479,00
181 315,84 0,00 0,00 437,00 482,00
182 315,84 315,84 629,41 535,00 484,00
183 315,84 0,00 0,00 435,00 487,00
184 315,84 315,84 635,28 533,00 489,00
185 315,84 0,00 0,00 433,00 492,00
186 315,84 315,84 641,23 531,00 494,00
187 315,84 0,00 0,00 431,00 497,00
188 315,84 315,84 647,22 529,00 499,00
189 315,84 0,00 0,00 429,00 502,00
190 315,84 315,84 653,27 527,00 504,00
191 315,84 0,00 0,00 427,00 507,00
192 315,84 315,84 659,40 525,00 509,00
193 315,84 0,00 0,00 425,00 512,00
194 315,84 315,84 665,61 523,00 514,00
195 315,84 0,00 0,00 423,00 517,00
196 315,84 315,84 671,91 521,00 519,00
197 315,84 0,00 0,00 421,00 522,00
198 315,84 0,00 0,00 519,00 522,00
199 315,84 315,84 681,49 617,00 524,00
200 315,84 0,00 0,00 517,00 527,00
201 315,84 315,84 687,96 615,00 529,00
202 315,84 0,00 0,00 515,00 532,00
203 315,84 315,84 694,47 613,00 534,00
204 315,84 0,00 0,00 513,00 537,00
205 315,84 315,84 701,06 611,00 539,00
206 315,84 0,00 0,00 511,00 542,00
207 315,84 315,84 707,73 609,00 544,00
208 315,84 0,00 0,00 509,00 547,00
209 315,84 315,84 714,48 607,00 549,00
210 315,84 0,00 0,00 507,00 552,00
211 315,84 315,84 721,27 605,00 554,00
212 315,84 0,00 0,00 505,00 557,00
213 315,84 315,84 728,18 603,00 559,00
214 315,84 0,00 0,00 503,00 562,00
215 315,84 315,84 735,15 601,00 564,00
216 315,84 0,00 0,00 501,00 567,00
217 315,84 315,84 742,16 599,00 569,00
218 315,84 0,00 0,00 499,00 572,00
219 315,84 315,84 749,28 597,00 574,00
220 315,84 0,00 0,00 497,00 577,00
221 315,84 315,84 756,50 595,00 579,00
222 315,84 0,00 0,00 495,00 582,00
223 315,84 315,84 763,74 593,00 584,00
224 315,84 0,00 0,00 493,00 587,00
225 315,84 315,84 771,04 591,00 589,00
226 315,84 0,00 0,00 491,00 592,00
227 315,84 0,00 0,00 589,00 592,00
228 315,84 315,84 782,13 687,00 594,00
229 315,84 0,00 0,00 587,00 597,00
230 315,84 315,84 789,64 685,00 599,00
231 315,84 0,00 0,00 585,00 602,00
232 315,84 315,84 797,23 683,00 604,00
233 315,84 0,00 0,00 583,00 607,00
234 315,84 315,84 804,90 681,00 609,00
235 315,84 0,00 0,00 581,00 612,00
236 315,84 315,84 812,66 679,00 614,00
237 315,84 0,00 0,00 579,00 617,00
238 315,84 315,84 820,45 677,00 619,00
239 315,84 0,00 0,00 577,00 622,00
240 315,84 315,84 828,33 675,00 624,00
241 315,84 0,00 0,00 575,00 627,00
242 315,84 315,84 836,29 673,00 629,00
243 315,84 0,00 0,00 573,00 632,00
244 315,84 315,84 844,30 671,00 634,00
245 315,84 0,00 0,00 571,00 637,00
246 315,84 315,84 852,40 669,00 639,00
247 315,84 0,00 0,00 569,00 642,00
248 315,84 315,84 860,59 667,00 644,00
249 315,84 0,00 0,00 567,00 647,00
250 315,84 315,84 868,83 665,00 649,00
251 315,84 0,00 0,00 565,00 652,00
252 315,84 315,84 877,12 663,00 654,00
253 315,84 0,00 0,00 563,00 657,00
254 315,84 315,84 885,50 661,00 659,00
255 315,84 0,00 0,00 561,00 662,00
256 315,84 0,00 0,00 659,00 662,00
257 315,84 315,84 898,22 757,00 664,00
258 315,84 0,00 0,00 657,00 667,00
259 315,84 315,84 906,76 755,00 669,00
260 315,84 0,00 0,00 655,00 672,00
261 315,84 315,84 915,36 753,00 674,00
262 315,84 0,00 0,00 653,00 677,00
263 315,84 315,84 924,06 751,00 679,00
264 315,84 0,00 0,00 651,00 682,00
265 315,84 315,84 932,83 749,00 684,00
266 315,84 0,00 0,00 649,00 687,00
267 315,84 315,84 941,68 747,00 689,00
268 315,84 0,00 0,00 647,00 692,00
269 315,84 315,84 950,61 745,00 694,00
270 315,84 0,00 0,00 645,00 697,00
271 315,84 315,84 959,60 743,00 699,00
272 315,84 0,00 0,00 643,00 702,00
273 315,84 315,84 968,63 741,00 704,00
274 315,84 0,00 0,00 641,00 707,00
275 315,84 315,84 977,73 739,00 709,00
276 315,84 0,00 0,00 639,00 712,00
277 315,84 315,84 986,93 737,00 714,00
278 315,84 0,00 0,00 637,00 717,00
279 315,84 315,84 996,19 735,00 719,00
280 315,84 0,00 0,00 635,00 722,00
281 315,84 315,84 1.005,57 733,00 724,00
282 315,84 0,00 0,00 633,00 727,00
283 315,84 315,84 1.015,01 731,00 729,00
284 315,84 0,00 0,00 631,00 732,00
285 315,84 0,00 0,00 729,00 732,00
286 315,84 315,84 1.029,29 827,00 734,00
287 315,84 0,00 0,00 727,00 737,00
288 315,84 315,84 1.038,90 825,00 739,00
289 315,84 0,00 0,00 725,00 742,00
290 315,84 315,84 1.048,61 823,00 744,00
291 315,84 0,00 0,00 723,00 747,00
292 315,84 315,84 1.058,41 821,00 749,00
293 315,84 0,00 0,00 721,00 752,00
294 315,84 315,84 1.068,22 819,00 754,00
295 315,84 0,00 0,00 719,00 757,00
296 315,84 315,84 1.078,11 817,00 759,00
297 315,84 0,00 0,00 717,00 762,00
298 315,84 315,84 1.088,11 815,00 764,00
299 315,84 0,00 0,00 715,00 767,00
300 315,84 315,84 1.098,16 813,00 769,00
301 315,84 0,00 0,00 713,00 772,00
302 315,84 315,84 1.108,30 811,00 774,00
303 315,84 0,00 0,00 711,00 777,00
304 315,84 315,84 1.118,51 809,00 779,00
305 315,84 0,00 0,00 709,00 782,00
306 315,84 315,84 1.128,79 807,00 784,00
307 315,84 0,00 0,00 707,00 787,00
308 315,84 315,84 1.139,10 805,00 789,00
309 315,84 0,00 0,00 705,00 792,00
310 315,84 315,84 1.149,50 803,00 794,00
311 315,84 0,00 0,00 703,00 797,00
312 315,84 315,84 1.159,99 801,00 799,00
313 315,84 0,00 0,00 701,00 802,00
314 315,84 0,00 0,00 799,00 802,00
315 315,84 315,84 1.175,84 897,00 804,00
316 315,84 0,00 0,00 797,00 807,00
317 315,84 315,84 1.186,52 895,00 809,00
318 315,84 0,00 0,00 795,00 812,00
319 315,84 315,84 1.197,28 893,00 814,00
320 315,84 0,00 0,00 793,00 817,00
321 315,84 315,84 1.208,08 891,00 819,00
322 315,84 0,00 0,00 791,00 822,00
323 315,84 315,84 1.218,95 889,00 824,00
324 315,84 0,00 0,00 789,00 827,00
325 315,84 315,84 1.229,92 887,00 829,00
326 315,84 0,00 0,00 787,00 832,00
327 315,84 315,84 1.240,95 885,00 834,00
328 315,84 0,00 0,00 785,00 837,00
329 315,84 315,84 1.252,02 883,00 839,00
330 315,84 0,00 0,00 783,00 842,00
331 315,84 315,84 1.263,18 881,00 844,00
332 315,84 0,00 0,00 781,00 847,00
333 315,84 315,84 1.274,45 879,00 849,00
334 315,84 0,00 0,00 779,00 852,00
335 315,84 315,84 1.285,76 877,00 854,00
336 315,84 0,00 0,00 777,00 857,00
337 315,84 315,84 1.297,14 875,00 859,00
338 315,84 0,00 0,00 775,00 862,00
339 315,84 315,84 1.308,62 873,00 864,00
340 315,84 0,00 0,00 773,00 867,00
341 315,84 315,84 1.320,14 871,00 869,00
342 315,84 0,00 0,00 771,00 872,00
343 315,84 0,00 0,00 869,00 872,00
344 315,84 315,84 1.337,54 967,00 874,00
345 315,84 0,00 0,00 867,00 877,00
346 315,84 315,84 1.349,26 965,00 879,00
347 315,84 0,00 0,00 865,00 882,00
348 315,84 315,84 1.361,07 963,00 884,00
349 315,84 0,00 0,00 863,00 887,00
350 315,84 315,84 1.372,93 961,00 889,00
351 315,84 0,00 0,00 861,00 892,00
352 315,84 315,84 1.384,87 959,00 894,00
353 315,84 0,00 0,00 859,00 897,00
354 315,84 315,84 1.396,88 957,00 899,00
355 315,84 0,00 0,00 857,00 902,00
356 315,84 315,84 1.408,98 955,00 904,00
357 315,84 0,00 0,00 855,00 907,00
358 315,84 315,84 1.421,12 953,00 909,00
359 315,84 0,00 0,00 853,00 912,00
360 315,84 315,84 1.433,32 951,00 914,00
361 315,84 0,00 0,00 851,00 917,00
362 315,84 315,84 1.445,60 949,00 919,00
363 315,84 0,00 0,00 849,00 922,00
364 315,84 315,84 1.457,94 947,00 924,00
365 315,84 0,00 0,00 847,00 927,00
366 315,84 315,84 1.470,39 945,00 929,00
367 315,84 0,00 0,00 845,00 932,00
368 315,84 315,84 1.482,92 943,00 934,00
369 315,84 0,00 0,00 843,00 937,00
370 315,84 315,84 1.495,51 941,00 939,00
371 315,84 0,00 0,00 841,00 942,00
372 315,84 0,00 0,00 939,00 942,00
373 315,84 315,84 1.514,51 1.037,00 944,00
374 315,84 0,00 0,00 937,00 947,00
375 315,84 315,84 1.527,29 1.035,00 949,00
376 315,84 0,00 0,00 935,00 952,00
377 315,84 315,84 1.540,10 1.033,00 954,00
378 315,84 0,00 0,00 933,00 957,00
379 315,84 315,84 1.553,00 1.031,00 959,00
380 315,84 0,00 0,00 931,00 962,00
381 315,84 315,84 1.565,98 1.029,00 964,00
382 315,84 0,00 0,00 929,00 967,00
383 315,84 315,84 1.579,05 1.027,00 969,00
384 315,84 0,00 0,00 927,00 972,00
385 315,84 315,84 1.592,14 1.025,00 974,00
386 315,84 0,00 0,00 925,00 977,00
387 315,84 315,84 1.605,32 1.023,00 979,00
388 315,84 0,00 0,00 923,00 982,00
389 315,84 315,84 1.618,58 1.021,00 984,00
390 315,84 0,00 0,00 921,00 987,00
391 315,84 315,84 1.631,90 1.019,00 989,00
392 315,84 0,00 0,00 919,00 992,00
393 315,84 315,84 1.645,31 1.017,00 994,00
394 315,84 0,00 0,00 917,00 997,00
395 315,84 315,84 1.658,78 1.015,00 999,00
396 315,84 0,00 0,00 915,00 1.002,00
397 315,84 315,84 1.672,32 1.013,00 1.004,00
398 315,84 0,00 0,00 913,00 1.007,00
399 315,84 315,84 1.685,94 1.011,00 1.009,00
400 315,84 0,00 0,00 911,00 1.012,00
401 315,84 0,00 0,00 1.009,00 1.012,00
402 315,84 315,84 1.706,57 1.107,00 1.014,00
403 315,84 0,00 0,00 1.007,00 1.017,00
404 315,84 315,84 1.720,40 1.105,00 1.019,00
405 315,84 0,00 0,00 1.005,00 1.022,00
406 315,84 315,84 1.734,26 1.103,00 1.024,00
407 315,84 0,00 0,00 1.003,00 1.027,00
408 315,84 315,84 1.748,20 1.101,00 1.029,00
409 315,84 0,00 0,00 1.001,00 1.032,00
410 315,84 315,84 1.762,23 1.099,00 1.034,00
411 315,84 0,00 0,00 999,00 1.037,00
412 315,84 315,84 1.776,32 1.097,00 1.039,00
413 315,84 0,00 0,00 997,00 1.042,00
414 315,84 315,84 1.790,47 1.095,00 1.044,00
415 315,84 0,00 0,00 995,00 1.047,00
416 315,84 315,84 1.804,70 1.093,00 1.049,00
417 315,84 0,00 0,00 993,00 1.052,00
418 315,84 315,84 1.819,04 1.091,00 1.054,00
419 315,84 0,00 0,00 991,00 1.057,00
420 315,84 315,84 1.833,41 1.089,00 1.059,00
421 315,84 0,00 0,00 989,00 1.062,00
422 315,84 315,84 1.847,86 1.087,00 1.064,00
423 315,84 0,00 0,00 987,00 1.067,00
424 315,84 315,84 1.862,41 1.085,00 1.069,00
425 315,84 0,00 0,00 985,00 1.072,00
426 315,84 315,84 1.877,02 1.083,00 1.074,00
427 315,84 0,00 0,00 983,00 1.077,00
428 315,84 315,84 1.891,68 1.081,00 1.079,00
429 315,84 0,00 0,00 981,00 1.082,00
430 315,84 0,00 0,00 1.079,00 1.082,00
431 315,84 315,84 1.913,80 1.177,00 1.084,00
432 315,84 0,00 0,00 1.077,00 1.087,00
433 315,84 315,84 1.928,62 1.175,00 1.089,00
434 315,84 0,00 0,00 1.075,00 1.092,00
435 315,84 315,84 1.943,55 1.173,00 1.094,00
436 315,84 0,00 0,00 1.073,00 1.097,00
437 315,84 315,84 1.958,54 1.171,00 1.099,00
438 315,84 0,00 0,00 1.071,00 1.102,00
439 315,84 315,84 1.973,60 1.169,00 1.104,00
440 315,84 0,00 0,00 1.069,00 1.107,00
441 315,84 315,84 1.988,70 1.167,00 1.109,00
442 315,84 0,00 0,00 1.067,00 1.112,00
443 315,84 315,84 2.003,88 1.165,00 1.114,00
444 315,84 0,00 0,00 1.065,00 1.117,00
445 315,84 315,84 2.019,15 1.163,00 1.119,00
446 315,84 0,00 0,00 1.063,00 1.122,00
447 315,84 315,84 2.034,49 1.161,00 1.124,00
448 315,84 0,00 0,00 1.061,00 1.127,00
449 315,84 315,84 2.049,90 1.159,00 1.129,00
450 315,84 0,00 0,00 1.059,00 1.132,00
451 315,84 315,84 2.065,41 1.157,00 1.134,00
452 315,84 0,00 0,00 1.057,00 1.137,00
453 315,84 315,84 2.080,99 1.155,00 1.139,00
454 315,84 0,00 0,00 1.055,00 1.142,00
455 315,84 315,84 2.096,61 1.153,00 1.144,00
456 315,84 0,00 0,00 1.053,00 1.147,00
457 315,84 315,84 2.112,32 1.151,00 1.149,00
458 315,84 0,00 0,00 1.051,00 1.152,00
459 315,84 0,00 0,00 1.149,00 1.152,00
460 315,84 315,84 2.136,03 1.247,00 1.154,00
461 315,84 0,00 0,00 1.147,00 1.157,00
462 315,84 315,84 2.151,92 1.245,00 1.159,00
463 315,84 0,00 0,00 1.145,00 1.162,00
464 315,84 315,84 2.167,87 1.243,00 1.164,00
465 315,84 0,00 0,00 1.143,00 1.167,00
466 315,84 315,84 2.183,89 1.241,00 1.169,00
467 315,84 0,00 0,00 1.141,00 1.172,00
468 315,84 315,84 2.199,99 1.239,00 1.174,00
469 315,84 0,00 0,00 1.139,00 1.177,00
470 315,84 315,84 2.216,17 1.237,00 1.179,00
471 315,84 0,00 0,00 1.137,00 1.182,00
472 315,84 315,84 2.232,45 1.235,00 1.184,00
473 315,84 0,00 0,00 1.135,00 1.187,00
474 315,84 315,84 2.248,77 1.233,00 1.189,00
475 315,84 0,00 0,00 1.133,00 1.192,00
476 315,84 315,84 2.265,13 1.231,00 1.194,00
477 315,84 0,00 0,00 1.131,00 1.197,00
478 315,84 315,84 2.281,58 1.229,00 1.199,00
479 315,84 0,00 0,00 1.129,00 1.202,00
480 315,84 315,84 2.298,10 1.227,00 1.204,00
481 315,84 0,00 0,00 1.127,00 1.207,00
482 315,84 315,84 2.314,68 1.225,00 1.209,00
483 315,84 0,00 0,00 1.125,00 1.212,00
484 315,84 315,84 2.331,34 1.223,00 1.214,00
485 315,84 0,00 0,00 1.123,00 1.217,00
486 315,84 315,84 2.348,10 1.221,00 1.219,00
487 315,84 0,00 0,00 1.121,00 1.222,00
488 315,84 0,00 0,00 1.219,00 1.222,00
489 315,84 315,84 2.373,37 1.317,00 1.224,00
490 315,84 0,00 0,00 1.217,00 1.227,00
491 315,84 315,84 2.390,29 1.315,00 1.229,00
492 315,84 0,00 0,00 1.215,00 1.232,00
493 315,84 315,84 2.407,28 1.313,00 1.234,00
494 315,84 0,00 0,00 1.213,00 1.237,00
495 315,84 315,84 2.424,36 1.311,00 1.239,00
496 315,84 0,00 0,00 1.211,00 1.242,00
497 315,84 315,84 2.441,48 1.309,00 1.244,00
498 315,84 0,00 0,00 1.209,00 1.247,00
499 315,84 315,84 2.458,69 1.307,00 1.249,00
