500
314 150,29 150,29 53,11 1.180,00 1.116,00
315 150,29 0,00 0,00 1.080,00 1.120,00
316 150,29 150,29 52,98 1.178,00 1.123,00
317 150,29 0,00 0,00 1.078,00 1.127,00
318 150,29 150,29 52,55 1.176,00 1.130,00
319 150,29 0,00 0,00 1.076,00 1.134,00
320 150,29 150,29 52,42 1.174,00 1.137,00
321 150,29 0,00 0,00 1.074,00 1.141,00
322 150,29 150,29 52,30 1.172,00 1.144,00
323 150,29 0,00 0,00 1.072,00 1.148,00
324 150,29 150,29 52,18 1.170,00 1.151,00
325 150,29 0,00 0,00 1.070,00 1.155,00
326 150,29 150,29 52,05 1.168,00 1.158,00
327 150,29 0,00 0,00 1.068,00 1.162,00
328 150,29 150,29 51,93 1.166,00 1.165,00
329 150,29 0,00 0,00 1.066,00 1.169,00
330 150,29 0,00 0,00 1.164,00 1.168,00
331 150,29 150,29 51,78 1.262,00 1.171,00
332 150,29 0,00 0,00 1.162,00 1.175,00
333 150,29 150,29 51,64 1.260,00 1.178,00
334 150,29 0,00 0,00 1.160,00 1.182,00
335 150,29 150,29 51,53 1.258,00 1.185,00
336 150,29 0,00 0,00 1.158,00 1.189,00
337 150,29 150,29 51,42 1.256,00 1.192,00
338 150,29 0,00 0,00 1.156,00 1.196,00
339 150,29 150,29 51,31 1.254,00 1.199,00
340 150,29 0,00 0,00 1.154,00 1.203,00
341 150,29 150,29 51,21 1.252,00 1.206,00
342 150,29 0,00 0,00 1.152,00 1.210,00
343 150,29 150,29 51,10 1.250,00 1.213,00
344 150,29 0,00 0,00 1.150,00 1.217,00
345 150,29 150,29 51,00 1.248,00 1.220,00
346 150,29 0,00 0,00 1.148,00 1.224,00
347 150,29 150,29 50,90 1.246,00 1.227,00
348 150,29 0,00 0,00 1.146,00 1.231,00
349 150,29 150,29 50,80 1.244,00 1.234,00
350 150,29 0,00 0,00 1.144,00 1.238,00
351 150,29 150,29 50,70 1.242,00 1.241,00
352 150,29 0,00 0,00 1.142,00 1.245,00
353 150,29 0,00 0,00 1.240,00 1.244,00
354 150,29 150,29 50,57 1.338,00 1.247,00
355 150,29 0,00 0,00 1.238,00 1.251,00
356 150,29 150,29 50,47 1.336,00 1.254,00
357 150,29 0,00 0,00 1.236,00 1.258,00
358 150,29 150,29 50,38 1.334,00 1.261,00
359 150,29 0,00 0,00 1.234,00 1.265,00
360 150,29 150,29 50,29 1.332,00 1.268,00
361 150,29 0,00 0,00 1.232,00 1.272,00
362 150,29 150,29 50,21 1.330,00 1.275,00
363 150,29 0,00 0,00 1.230,00 1.279,00
364 150,29 150,29 50,12 1.328,00 1.282,00
365 150,29 0,00 0,00 1.228,00 1.286,00
366 150,29 150,29 50,04 1.326,00 1.289,00
367 150,29 0,00 0,00 1.226,00 1.293,00
368 150,29 150,29 49,95 1.324,00 1.296,00
369 150,29 0,00 0,00 1.224,00 1.300,00
370 150,29 150,29 49,87 1.322,00 1.303,00
371 150,29 0,00 0,00 1.222,00 1.307,00
372 150,29 150,29 49,79 1.320,00 1.310,00
373 150,29 0,00 0,00 1.220,00 1.314,00
374 150,29 150,29 49,72 1.318,00 1.317,00
375 150,29 0,00 0,00 1.218,00 1.321,00
376 150,29 0,00 0,00 1.316,00 1.320,00
377 150,29 150,29 49,60 1.414,00 1.323,00
378 150,29 0,00 0,00 1.314,00 1.327,00
379 150,29 150,29 49,52 1.412,00 1.330,00
380 150,29 0,00 0,00 1.312,00 1.334,00
381 150,29 150,29 49,45 1.410,00 1.337,00
382 150,29 0,00 0,00 1.310,00 1.341,00
